OBJECTID,HOB_ID,commonName,aquiferFinal,casingLevel,wellLevel,COUNTY,WMD,GW_Basin,Row,Column_,lyr201808,ROW_COL,CFWI_YN,el03ss201811,LAYER,wt201811,cmt201811,lat,lon,CFWI
820,wl_837,SWFWMD21070,SAS,39.0206871,24.0206871,PASCO,SWFWMD,Central WestCentral Florida,263,96,1,263_96,N,41.02454545,1,1,,28.20001792,-82.59230032,N
821,wl_838,SWFWMD21071,SAS,2.657954693,-6.342045307,PINELLAS,SWFWMD,Central WestCentral Florida,304,65,1,304_65,N,10.30625,1,1,,28.05630429,-82.70721913,N
822,wl_839,SWFWMD21080,SAS,23.88341141,3.883411408,PINELLAS,SWFWMD,Central WestCentral Florida,297,63,1,297_63,N,20.03272727,1,1,,28.08344235,-82.71741422,N
823,wl_840,SWFWMD21088,SAS,0.780013084,-16.21998692,PINELLAS,SWFWMD,Central WestCentral Florida,297,70,1,297_70,N,5.856363636,1,1,,28.08047037,-82.6907752,N
824,wl_841,SWFWMD21089,OPZ,-93.37494135,-103.3749413,PINELLAS,SWFWMD,Central WestCentral Florida,297,70,3,297_70,N,8.227405185,3,1,,28.08044237,-82.6907192,N
825,wl_842,SWFWMD21154,SAS,9.042448998,-14.957551,PINELLAS,SWFWMD,Central WestCentral Florida,285,70,1,285_70,N,13.79791667,1,1,,28.12230446,-82.69091434,N
826,wl_843,SWFWMD21156,SAS,11.13459873,4.134598732,PINELLAS,SWFWMD,Central WestCentral Florida,285,70,1,285_70,N,13.011,1,0,,28.12413746,-82.69049734,N
827,wl_844,SWFWMD21157,OPZ,-44.957551,-64.957551,PINELLAS,SWFWMD,Central WestCentral Florida,285,70,3,285_70,N,13.44843956,3,1,,28.12230446,-82.69094134,N
828,wl_845,SWFWMD21158,SAS,6.114844322,-8.885155678,PINELLAS,SWFWMD,Central WestCentral Florida,285,70,1,285_70,N,12.98416667,1,0,,28.12408146,-82.69033034,N
829,wl_846,SWFWMD22103,SAS,11.67325687,4.673256874,PINELLAS,SWFWMD,Central WestCentral Florida,291,69,1,291_69,N,13.578,1,0,,28.10374842,-82.69285828,N
830,wl_847,SWFWMD22104,SAS,10.78785992,0.787859917,PINELLAS,SWFWMD,Central WestCentral Florida,291,69,1,291_69,N,13.65181818,1,1,,28.10438742,-82.69335828,N
831,wl_848,SWFWMD22123,SAS,41.52974701,37.52974701,PASCO,SWFWMD,Central WestCentral Florida,251,101,1,251_101,N,43.34727273,1,0,,28.24305445,-82.57352566,N
832,wl_849,SWFWMD22132,SAS,56.14030457,37.14030457,PASCO,SWFWMD,Central WestCentral Florida,267,117,1,267_117,N,57.525,1,0,,28.18867336,-82.50821447,N
833,wl_850,SWFWMD22141,SAS,43.3533783,28.3533783,PASCO,SWFWMD,Central WestCentral Florida,263,98,1,263_98,N,42.94090909,1,0,,28.19969246,-82.58474754,N
834,wl_851,SWFWMD22143,SAS,43.78005981,32.78005981,PASCO,SWFWMD,Central WestCentral Florida,263,98,1,263_98,N,43.2075,1,1,,28.19935946,-82.58466454,N
835,wl_852,SWFWMD22698,ICU,-25.66925812,-35.66925812,PINELLAS,SWFWMD,Central WestCentral Florida,320,62,3,320_62,N,7.955840941,3,1,,28.00130413,-82.71988595,N
836,wl_853,SWFWMD22699,SAS,86.39225769,63.39225769,PINELLAS,SWFWMD,Central WestCentral Florida,320,62,1,320_62,N,84.21,1,1,,28.00127613,-82.71985795,N
837,wl_854,SWFWMD22707,ICU,-47.0053792,-58.0053792,PINELLAS,SWFWMD,Central WestCentral Florida,311,75,3,311_75,N,5.118601606,3,1,,28.0357483,-82.66969106,N
838,wl_855,SWFWMD22709,SAS,-0.0053792,-15.0053792,PINELLAS,SWFWMD,Central WestCentral Florida,311,75,1,311_75,N,3.924545455,1,1,,28.0357483,-82.66969106,N
839,wl_856,SWFWMD22710,ICU,-27.23885345,-37.23885345,PINELLAS,SWFWMD,Central WestCentral Florida,311,62,3,311_62,N,7.783617848,3,1,,28.03308121,-82.72171905,N
840,wl_857,SWFWMD22711,SAS,89.76114655,68.76114655,PINELLAS,SWFWMD,Central WestCentral Florida,311,62,1,311_62,N,88.39272727,1,1,,28.03310921,-82.72171905,N
841,wl_858,SWFWMD22720,ICU,-40.34204531,-52.34204531,PINELLAS,SWFWMD,Central WestCentral Florida,304,65,3,304_65,N,4.14227456,3,1,,28.05633129,-82.70721913,N
842,wl_859,SWFWMD22748,SAS,6.071318626,-18.92868137,PINELLAS,SWFWMD,Central WestCentral Florida,291,68,1,291_68,N,10.67181818,1,1,,28.10208141,-82.69758027,N
843,wl_860,SWFWMD22763,SAS,11.98874187,-14.01125813,PINELLAS,SWFWMD,Central WestCentral Florida,275,69,1,275_69,N,15.0270748,1,1,,28.15772054,-82.69627545,N
844,wl_861,SWFWMD22764,OPZ,-50.01125813,-61.01125813,PINELLAS,SWFWMD,Central WestCentral Florida,275,69,3,275_69,N,14.83680784,3,1,,28.15772054,-82.69627545,N
845,wl_862,SWFWMD22773,SAS,1.589721203,-20.4102788,PINELLAS,SWFWMD,Central WestCentral Florida,275,61,1,275_61,N,2.174545455,1,1,,28.15727656,-82.72705346,N
846,wl_863,SWFWMD22774,OPZ,-57.83513451,-67.83513451,PINELLAS,SWFWMD,Central WestCentral Florida,275,61,3,275_61,N,2.842710076,3,1,,28.15727656,-82.72702546,N
847,wl_864,SWFWMD22791,SAS,43.66950607,33.66950607,PASCO,SWFWMD,Central WestCentral Florida,256,106,1,256_106,N,46.66454545,1,0,,28.22374841,-82.55383059,N
848,wl_865,SWFWMD22792,SAS,43.78236389,28.78236389,PASCO,SWFWMD,Central WestCentral Florida,256,106,1,256_106,N,47.272,1,1,,28.22355441,-82.55363659,N
849,wl_866,SWFWMD22793,SAS,44.1951828,34.1951828,PASCO,SWFWMD,Central WestCentral Florida,261,103,1,261_103,N,45.23,1,0,,28.20688743,-82.56427555,N
850,wl_867,SWFWMD22794,SAS,46.19937515,39.19937515,PASCO,SWFWMD,Central WestCentral Florida,261,103,1,261_103,N,45.37833333,1,1,,28.20652643,-82.56433055,N
851,wl_868,SWFWMD22795,SAS,39.17970276,21.17970276,PASCO,SWFWMD,Central WestCentral Florida,254,104,1,254_104,N,44.651,1,0,,28.23163742,-82.56141462,N
852,wl_869,SWFWMD22796,SAS,45.88158035,41.88158035,PASCO,SWFWMD,Central WestCentral Florida,250,102,1,250_102,N,44.877,1,0,,28.24552643,-82.56702566,N
853,wl_870,SWFWMD22798,SAS,44.07972336,34.07972336,PASCO,SWFWMD,Central WestCentral Florida,260,101,1,260_101,N,44.51727273,1,1,,28.21152645,-82.57310857,N
854,wl_871,SWFWMD22799,SAS,43.31171417,29.31171417,PASCO,SWFWMD,Central WestCentral Florida,260,100,1,260_100,N,44.325,1,1,,28.21141545,-82.57396957,N
855,wl_872,SWFWMD22800,SAS,41.15279007,30.15279007,PASCO,SWFWMD,Central WestCentral Florida,251,106,1,251_106,N,45.45125,1,0,,28.2421374,-82.55313665,N
856,wl_873,SWFWMD22801,SAS,42.88158035,37.88158035,PASCO,SWFWMD,Central WestCentral Florida,250,102,1,250_102,N,44.776,1,1,,28.24549843,-82.56705366,N
857,wl_874,SWFWMD22802,SAS,46.99860001,43.99860001,PASCO,SWFWMD,Central WestCentral Florida,251,106,1,251_106,N,45.74863636,1,1,,28.2424154,-82.55269165,N
858,wl_875,SWFWMD22803,SAS,41.21523666,34.21523666,PASCO,SWFWMD,Central WestCentral Florida,254,104,1,254_104,N,44.79666667,1,1,,28.23141542,-82.56158062,N
859,wl_876,SWFWMD22807,SAS,37.20640564,25.20640564,PASCO,SWFWMD,Central WestCentral Florida,252,100,1,252_100,N,41.995,1,1,,28.23885945,-82.57513665,N
860,wl_877,SWFWMD22808,SAS,38.94432831,26.94432831,PASCO,SWFWMD,Central WestCentral Florida,251,99,1,251_99,N,41.04333333,1,1,,28.24085946,-82.58005366,N
861,wl_878,SWFWMD22819,SAS,41.17984772,31.17984772,PASCO,SWFWMD,Central WestCentral Florida,251,101,1,251_101,N,42.95875,1,1,,28.24272045,-82.57280366,N
862,wl_879,SWFWMD22840,SAS,,40.41176224,PASCO,SWFWMD,Central WestCentral Florida,267,111,1,267_111,N,53.73016667,1,1,,28.18660439,-82.53210848,N
863,wl_880,SWFWMD22843,SAS,,,PASCO,SWFWMD,Central WestCentral Florida,267,113,1,267_113,N,57.85625,1,1,,28.18589838,-82.52275047,N
864,wl_881,SWFWMD22844,SAS,55.04938507,35.04938507,PASCO,SWFWMD,Central WestCentral Florida,265,113,1,265_113,N,55.76375,1,1,,28.19518437,-82.5238785,N
865,wl_882,SWFWMD22846,SAS,57.14030457,37.14030457,PASCO,SWFWMD,Central WestCentral Florida,267,117,1,267_117,N,57.6275,1,1,,28.18829536,-82.50794447,N
866,wl_883,SWFWMD22853,SAS,57.16186523,34.16186523,PASCO,SWFWMD,Central WestCentral Florida,259,115,1,259_115,N,59.10833333,1,1,,28.21576234,-82.51790555,N
867,wl_884,SWFWMD22854,ICU,16.16186523,5.161865234,PASCO,SWFWMD,Central WestCentral Florida,259,115,3,259_115,N,55.57590787,3,1,,28.21576234,-82.51791955,N
868,wl_885,SWFWMD22860,SAS,45.67198944,34.67198944,PASCO,SWFWMD,Central WestCentral Florida,262,100,1,262_100,N,42.216,1,0,,28.20441545,-82.57674755,N
869,wl_886,SWFWMD22861,SAS,43.85306549,31.85306549,PASCO,SWFWMD,Central WestCentral Florida,262,100,1,262_100,N,42.203,1,1,,28.20410945,-82.57705355,N
870,wl_887,SWFWMD22863,SAS,28.22948074,18.22948074,PASCO,SWFWMD,Central WestCentral Florida,254,85,1,254_85,N,31.165,1,1,,28.23191557,-82.63210866,N
871,wl_888,SWFWMD22882,SAS,31.16130447,26.16130447,PASCO,SWFWMD,Central WestCentral Florida,254,86,1,254_86,N,31.15772727,1,1,,28.23172057,-82.63177566,N
872,wl_889,SWFWMD22883,OPZ,-240.0709686,-340.0709686,PASCO,SWFWMD,Central WestCentral Florida,257,93,3,257_93,N,33.82442064,3,1,,28.22016551,-82.60460861,N
873,wl_890,SWFWMD23021,SAS,43.60364532,33.60364532,SUMTER,SWFWMD,Northern WestCentral Florida,66,191,1,66_191,N,44.4175,1,1,,28.8805054,-82.22815668,N
874,wl_891,SWFWMD23024,UFA,-67.19149017,-127.1914902,SUMTER,SWFWMD,Northern WestCentral Florida,51,247,4,51_247,N,,4,1,,28.93450619,-82.01239848,N
875,wl_892,SWFWMD23025,SAS,62.80850983,42.80850983,SUMTER,SWFWMD,Northern WestCentral Florida,51,247,1,51_247,N,,1,1,,28.93452019,-82.01239548,N
876,wl_893,SWFWMD23129,UFA,-8.551685333,-54.55168533,SUMTER,SWFWMD,Northern WestCentral Florida,82,203,3,82_203,N,39.56235639,3,1,,28.82558853,-82.18319104,N
877,wl_894,SWFWMD23130,SAS,38.44831467,35.44831467,SUMTER,SWFWMD,Northern WestCentral Florida,82,203,1,82_203,N,38.63916667,1,1,,28.82561053,-82.18319904,N
878,wl_895,SWFWMD23197,SAS,73.50360107,69.50360107,PASCO,SWFWMD,Northern WestCentral Florida,221,216,1,221_216,N,72.84125,1,0,,28.34937921,-82.12770381,N
879,wl_896,SWFWMD23201,SAS,70.00450897,45.00450897,PASCO,SWFWMD,Northern WestCentral Florida,221,216,3,221_216,N,71.27486344,3,1,,28.3492622,-82.1272748,N
880,wl_897,SWFWMD23202,SAS,72.11491394,54.11491394,PASCO,SWFWMD,Northern WestCentral Florida,219,214,1,219_214,N,72.39,1,1,,28.35741593,-82.13358131,N
881,wl_898,SWFWMD23244,UFA,1.831058502,-158.1689415,MARION,SWFWMD,Northern WestCentral Florida,22,170,5,22_170,N,49.70388596,5,1,,29.03280357,-82.31491571,N
882,wl_899,SWFWMD23392,SAS,42.46389008,27.46389008,HERNANDO,SWFWMD,Northern WestCentral Florida,134,179,1,134_179,N,,1,1,,28.64874423,-82.27461864,N
883,wl_900,SWFWMD23393,UFA,5.446640015,-44.55335999,HERNANDO,SWFWMD,Northern WestCentral Florida,134,179,3,134_179,N,,3,0,,28.64873623,-82.27459664,N
884,wl_901,SWFWMD23491,UFA,-234.7473907,-267.7473907,CITRUS,SWFWMD,Northern WestCentral Florida,89,151,5,89_151,N,,5,1,,28.80069937,-82.38431772,N
885,wl_902,SWFWMD23517,SAS,37.96799088,27.96799088,HERNANDO,SWFWMD,Northern WestCentral Florida,150,188,3,150_188,N,44.77640302,3,1,,28.59086826,-82.23760684,N
886,wl_903,SWFWMD23518,SAS,42.8844986,38.8844986,HERNANDO,SWFWMD,Northern WestCentral Florida,150,188,1,150_188,N,,1,1,,28.59081725,-82.23719284,N
887,wl_904,SWFWMD23545,UFA,-6.18283081,-56.18283081,HERNANDO,SWFWMD,Northern WestCentral Florida,182,196,3,182_196,N,,3,1,,28.48163887,-82.20527752,N
888,wl_905,SWFWMD23558,OPZ,-66.51882935,-145.5188293,HERNANDO,SWFWMD,Northern WestCentral Florida,174,202,4,174_202,N,56.45313151,4,1,,28.51019387,-82.18177778,N
889,wl_906,SWFWMD23574,SAS,109.9614029,83.96140289,HERNANDO,SWFWMD,Northern WestCentral Florida,171,173,1,171_173,N,103.5716667,1,0,Locally_perched_water_table_-_Bville_Ridge,28.51852808,-82.29533263,N
890,wl_907,SWFWMD23575,UFA,10.27733612,-25.72266388,HERNANDO,SWFWMD,Northern WestCentral Florida,171,173,3,171_173,N,47.52848027,3,1,,28.51852808,-82.29527763,N
892,wl_909,SWFWMD23721,SAS,43.06819916,-116.9318008,HIGHLANDS,SWFWMD,Southern WestCentral Florida,507,393,1,507_393,N,72.49104167,1,1,,27.36879146,-81.43522901,N
893,wl_910,SWFWMD23722,ICU,-286.2005768,-336.2005768,HIGHLANDS,SWFWMD,Southern WestCentral Florida,507,393,2,507_393,N,63.91516473,2,1,,27.36904701,-81.43537902,N
894,wl_911,SWFWMD23723,MCU,-1830.03595,-1850.03595,HIGHLANDS,SWFWMD,Southern WestCentral Florida,507,393,9,507_393,N,64.06980156,9,1,,27.36881368,-81.43521234,N
895,wl_912,SWFWMD23724,UFA,-401.2005768,-516.2005768,HIGHLANDS,SWFWMD,Southern WestCentral Florida,507,393,3,507_393,N,62.62247171,3,1,,27.36909145,-81.43539845,N
896,wl_913,SWFWMD23726,MCU,-2000.03595,-2029,HIGHLANDS,SWFWMD,Southern WestCentral Florida,507,393,10,507_393,N,60.11657545,10,0,,27.36881368,-81.43521234,N
897,wl_914,SWFWMD23773,SAS,94.06370544,74.06370544,HIGHLANDS,SWFWMD,Southern WestCentral Florida,429,370,1,429_370,N,104.548,1,1,,27.63780432,-81.52355046,N
898,wl_915,SWFWMD23843,SAS,79.94638062,61.94638062,POLK,SWFWMD,East-Central Florida,391,376,1,391_376,Y,85.808,1,1,,27.7693869,-81.5021306,Y
899,wl_916,SWFWMD23848,SAS,98.47390747,78.47390747,POLK,SWFWMD,Southern WestCentral Florida,384,364,1,384_364,Y,112.8809091,1,1,,27.79258086,-81.54696643,Y
900,wl_917,SWFWMD23853,SAS,80.99642181,60.99642181,POLK,SWFWMD,East-Central Florida,381,371,1,381_371,Y,88.36,1,1,,27.80245383,-81.52021352,Y
901,wl_918,SWFWMD23854,SAS,90.79904175,70.79904175,POLK,SWFWMD,Southern WestCentral Florida,380,364,1,380_364,Y,115.3254545,1,1,,27.80693982,-81.54692742,Y
902,wl_919,SWFWMD23855,SAS,99.40762329,79.40762329,POLK,SWFWMD,East-Central Florida,347,363,1,347_363,Y,99,1,1,,27.92067528,-81.55385543,Y
903,wl_920,SWFWMD23858,SAS,95.12402344,75.12402344,POLK,SWFWMD,Southern WestCentral Florida,380,367,1,380_367,Y,110.0490909,1,1,,27.80691482,-81.53871645,Y
904,wl_921,SWFWMD23859,SAS,82.25331116,71.25331116,POLK,SWFWMD,East-Central Florida,378,375,1,378_375,Y,87.15363636,1,1,,27.81404179,-81.50627756,Y
905,wl_922,SWFWMD23860,ICU,-152.5030441,-170.5030441,POLK,SWFWMD,East-Central Florida,378,375,3,378_375,Y,85.57913318,3,1,,27.81404779,-81.50629756,Y
906,wl_923,SWFWMD23861,SAS,145.0157318,123.0157318,POLK,SWFWMD,Southern WestCentral Florida,401,352,1,401_352,Y,159.8558333,1,1,,27.73404013,-81.59289437,Y
907,wl_924,SWFWMD23862,SAS,104.3557281,94.35572815,POLK,SWFWMD,Southern WestCentral Florida,394,359,1,394_359,Y,126.06,1,1,,27.75613699,-81.56855038,Y
908,wl_925,SWFWMD23872,SAS,96.54179382,86.54179382,POLK,SWFWMD,East-Central Florida,373,370,1,373_370,Y,110.1627273,1,1,,27.83163675,-81.52599448,Y
909,wl_926,SWFWMD23874,SAS,118.9937897,88.99378967,POLK,SWFWMD,East-Central Florida,369,368,1,369_368,Y,106.0581818,1,1,,27.84305372,-81.53352244,Y
910,wl_927,SWFWMD23878,SAS,89.37097168,69.37097168,POLK,SWFWMD,East-Central Florida,365,369,1,365_369,Y,97.25363636,1,1,,27.85735868,-81.53107744,Y
911,wl_928,SWFWMD23892,SAS,94.46980286,74.46980286,POLK,SWFWMD,Southern WestCentral Florida,368,361,1,368_361,Y,110.3718182,1,1,,27.84683971,-81.56203834,Y
912,wl_929,SWFWMD23893,SAS,116.2416992,106.2416992,POLK,SWFWMD,Southern WestCentral Florida,369,358,1,369_358,Y,118.7145455,1,1,,27.84244172,-81.57110531,Y
913,wl_930,SWFWMD24028,ICU,-435.0032463,-440.0032463,DESOTO,SWFWMD,Southern WestCentral Florida,577,233,3,577_233,N,45.20769517,3,1,,27.12678343,-82.04717433,N
914,wl_931,SWFWMD24031,SAS,22.99673462,-2.003265381,DESOTO,SWFWMD,Southern WestCentral Florida,577,233,1,577_233,N,32.48041667,1,1,,27.12682788,-82.04688821,N
915,wl_932,SWFWMD24220,SAS,36.21186447,33.21186447,DESOTO,SWFWMD,Southern WestCentral Florida,602,313,1,602_313,N,36.5125,1,0,,27.04116634,-81.74226256,N
916,wl_933,SWFWMD24527,LFA,-1159.555916,-1309.555916,POLK,SWFWMD,East-Central Florida,278,360,9,278_360,Y,,9,0,SID_24527_was_replaced_by_SID_777957___These_should_be_combined_,28.15658051,-81.56524435,Y
917,wl_934,SWFWMD24538,SAS,119.6100464,99.61004639,HARDEE,SWFWMD,Southern WestCentral Florida,440,288,1,440_288,N,,1,1,,27.59761028,-81.8419794,N
918,wl_935,SWFWMD24755,SAS,120.3623047,100.3623047,POLK,SWFWMD,Southern WestCentral Florida,327,320,1,327_320,Y,134.475,1,1,,27.98836098,-81.7183742,Y
919,wl_936,SWFWMD24946,UFA,-301.4877777,-811.4877777,HARDEE,SWFWMD,Southern WestCentral Florida,428,289,5,428_289,N,72.2496771,5,1,,27.6387073,-81.83688634,N
920,wl_937,SWFWMD25226,SAS,103.9537506,83.95375061,POLK,SWFWMD,East-Central Florida,297,349,1,297_349,Y,97.078,1,1,,28.091636,-81.60674415,Y
921,wl_938,SWFWMD25235,ICU,-38.13134003,-136.13134,POLK,SWFWMD,East-Central Florida,343,363,3,343_363,Y,93.14709513,3,1,,27.9332669,-81.55403042,Y
922,wl_939,SWFWMD25236,SAS,84.30210114,64.30210114,POLK,SWFWMD,East-Central Florida,343,363,1,343_363,Y,98.583,1,1,,27.93325579,-81.55420542,Y
923,wl_940,SWFWMD25239,SAS,96.19262695,76.19262695,POLK,SWFWMD,East-Central Florida,335,361,1,335_361,Y,94.16818182,1,1,,27.96188903,-81.56201926,Y
924,wl_941,SWFWMD25305,SAS,94.79298401,74.79298401,POLK,SWFWMD,East-Central Florida,328,356,1,328_356,Y,98.82444444,1,1,,27.98360005,-81.5786414,Y
925,wl_942,SWFWMD25308,SAS,110.5247498,90.52474976,POLK,SWFWMD,East-Central Florida,329,354,1,329_354,Y,108.779,1,1,,27.98266394,-81.58963303,Y
926,wl_943,SWFWMD25334,SAS,92.47717285,72.47717285,POLK,SWFWMD,East-Central Florida,310,347,1,310_347,Y,115.9827273,1,1,,28.04794158,-81.61396075,Y
927,wl_945,SWFWMD25357,SAS,55.38205719,35.38205719,POLK,SWFWMD,East-Central Florida,310,353,1,310_353,Y,87.03636364,1,1,,28.04816663,-81.59092751,Y
928,wl_946,SWFWMD25380,SAS,118.04599,98.04598999,POLK,SWFWMD,Southern WestCentral Florida,309,323,1,309_323,Y,136.169,1,1,,28.05041087,-81.7103354,Y
929,wl_947,SWFWMD25429,SAS,86.83335876,82.83335876,HIGHLANDS,SWFWMD,Southern WestCentral Florida,540,406,1,540_406,N,88.24245455,1,1,,27.25688842,-81.38502372,N
930,wl_948,SWFWMD25449,SAS,47.86262512,27.86262512,HIGHLANDS,SWFWMD,East-Central Florida,528,423,1,528_423,N,78.523,1,1,,27.29669421,-81.31832926,N
931,wl_949,SWFWMD25509,SAS,62.35293579,42.35293579,HIGHLANDS,SWFWMD,East-Central Florida,431,395,1,431_395,N,80.661,1,1,,27.63216297,-81.42631732,N
932,wl_950,SWFWMD25524,SAS,115.030899,95.03089905,HIGHLANDS,SWFWMD,Southern WestCentral Florida,439,369,1,439_369,N,145.258,1,1,,27.60294344,-81.52871723,N
933,wl_951,SWFWMD25568,SAS,73.72872162,54.72872162,MANATEE,SWFWMD,Southern WestCentral Florida,477,230,1,477_230,N,95.4775,1,1,,27.47081377,-82.06394592,N
934,wl_952,SWFWMD25653,OLPZ,-988.8169141,-1008.816914,SARASOTA,SWFWMD,Southern WestCentral Florida,511,104,4,511_104,N,22.85059328,4,1,,27.34701081,-82.54586331,N
935,wl_953,SWFWMD25704,OPZ,-622.2091208,-657.2091208,MANATEE,SWFWMD,Southern WestCentral Florida,443,105,3,443_105,N,18.47074391,3,1,,27.58310999,-82.54605186,N
936,wl_954,SWFWMD25726,ICU,-22.36113358,-119.3611336,SARASOTA,SWFWMD,Southern WestCentral Florida,517,176,2,517_176,N,31.08022577,2,1,,27.33022213,-82.2688887,N
937,wl_955,SWFWMD25801,SAS,34.40826797,29.40826797,MANATEE,SWFWMD,Southern WestCentral Florida,499,210,1,499_210,N,39.95636364,1,1,,27.39305546,-82.13907981,N
938,wl_956,SWFWMD25803,SAS,33.82974625,28.82974625,MANATEE,SWFWMD,Southern WestCentral Florida,499,210,1,499_210,N,39.9345,1,0,,27.3929999,-82.13988536,N
939,wl_957,SWFWMD25805,SAS,41.13312912,36.13312912,MANATEE,SWFWMD,Southern WestCentral Florida,491,210,1,491_210,N,39.83409091,1,1,,27.42109432,-82.13881855,N
940,wl_958,SWFWMD25807,SAS,37.16633987,32.16633987,MANATEE,SWFWMD,Southern WestCentral Florida,491,210,1,491_210,N,40.3475,1,0,,27.42077766,-82.13935744,N
941,wl_959,SWFWMD25810,SAS,37.9123497,32.9123497,MANATEE,SWFWMD,Southern WestCentral Florida,502,205,1,502_205,N,38.21545455,1,1,,27.38311101,-82.15841322,N
942,wl_960,SWFWMD25811,SAS,35.68835831,30.68835831,MANATEE,SWFWMD,Southern WestCentral Florida,502,205,1,502_205,N,38.2585,1,0,,27.38311101,-82.15777434,N
943,wl_961,SWFWMD25813,SAS,34.83678055,29.83678055,MANATEE,SWFWMD,Southern WestCentral Florida,495,201,1,495_201,N,41.4775,1,0,,27.40677765,-82.17344092,N
944,wl_962,SWFWMD25814,SAS,39.17937851,34.17937851,MANATEE,SWFWMD,Southern WestCentral Florida,495,201,1,495_201,N,41.47590909,1,1,,27.40719431,-82.17407981,N
945,wl_963,SWFWMD25937,UFA,-492.0435963,-824.0435963,SARASOTA,SWFWMD,Southern WestCentral Florida,590,179,3,590_179,N,,3,1,,27.07774445,-82.2542578,N
946,wl_964,SWFWMD25938,ICU,-187.4665489,-332.4665489,SARASOTA,SWFWMD,Southern WestCentral Florida,590,179,2,590_179,N,,2,0,,27.07776112,-82.25421058,N
947,wl_965,SWFWMD26024,ICU,-29.96534157,-48.96534157,SARASOTA,SWFWMD,Southern WestCentral Florida,573,128,2,573_128,N,3.05508519,2,0,,27.13616956,-82.45133306,N
948,wl_966,SWFWMD26034,OLPZ,-1090.186848,-1150.186848,SARASOTA,SWFWMD,Southern WestCentral Florida,556,121,5,556_121,N,26.86381351,5,1,,27.19406129,-82.47915531,N
949,wl_967,SWFWMD26036,SAS,2.813152313,-17.18684769,SARASOTA,SWFWMD,Southern WestCentral Florida,556,121,1,556_121,N,12.56539398,1,1,,27.19409463,-82.47915253,N
950,wl_968,SWFWMD26233,SAS,55.58451843,55.58451843,MANATEE,SWFWMD,Southern WestCentral Florida,497,192,1,497_192,N,62.70083333,1,1,,27.39994431,-82.20799659,N
951,wl_969,SWFWMD26234,SAS,52.0978241,52.0978241,MANATEE,SWFWMD,Southern WestCentral Florida,497,192,1,497_192,N,60.00375,1,0,,27.3986943,-82.20805216,N
952,wl_970,SWFWMD26235,SAS,52.81062698,52.81062698,MANATEE,SWFWMD,Southern WestCentral Florida,497,191,1,497_191,N,60.68791667,1,0,,27.39869431,-82.2113855,N
953,wl_971,SWFWMD26236,SAS,56.81850433,56.81850433,MANATEE,SWFWMD,Southern WestCentral Florida,497,191,1,497_191,N,64.03666667,1,1,,27.3999443,-82.21135771,N
954,wl_972,SWFWMD26374,SAS,109.3656158,89.36561585,POLK,SWFWMD,East-Central Florida,282,344,1,282_344,Y,120.635,1,1,,28.14313592,-81.62935524,Y
955,wl_973,SWFWMD433088,ICU,17.75983047,-4.240169525,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,299,164,3,299_164,N,,3,1,,28.07869261,-82.32680473,N
956,wl_974,SWFWMD579770,UFA,-726.8285522,-1277.828552,HARDEE,SWFWMD,Southern WestCentral Florida,440,288,5,440_288,N,,5,1,,27.59743278,-81.84196274,N
957,wl_975,SWFWMD579771,UFA,-351.6179352,-467.6179352,HARDEE,SWFWMD,Southern WestCentral Florida,440,288,3,440_288,N,,3,1,,27.59749139,-81.84196802,N
958,wl_976,SWFWMD579772,ICU,-234.155304,-259.155304,HARDEE,SWFWMD,Southern WestCentral Florida,440,288,2,440_288,N,,2,1,,27.59755778,-81.84198329,N
959,wl_977,SWFWMD591050,SAS,-236.4226532,-265.4226532,POLK,SWFWMD,East-Central Florida,232,335,4,232_335,Y,,4,1,,28.31363045,-81.66438358,Y
960,wl_978,SWFWMD599857,UFA,-121.7613678,-223.7613678,POLK,SWFWMD,Southern WestCentral Florida,383,276,3,383_276,Y,,3,1,,27.79549564,-81.8872327,Y
961,wl_979,SWFWMD657524,AVPK,-385.9371796,-745.9371796,POLK,SWFWMD,Southern WestCentral Florida,383,276,5,383_276,Y,,5,1,,27.79556786,-81.88724659,Y
962,wl_980,SWFWMD660962,ICU,-3.411651611,-46.41165161,POLK,SWFWMD,Southern WestCentral Florida,382,276,2,382_276,Y,,2,0,,27.7956762,-81.88726881,Y
963,wl_981,SWFWMD662167,SAS,118.5883484,92.58834839,POLK,SWFWMD,Southern WestCentral Florida,382,276,2,382_276,Y,,2,1,,27.79564009,-81.88726048,Y
964,wl_982,SWFWMD664652,SAS,51.15343475,34.15343475,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,282,105,1,282_105,N,,1,0,,28.13688733,-82.55585845,N
965,wl_983,SWFWMD670290,SAS,75.72380066,65.72380066,PASCO,SWFWMD,Central WestCentral Florida,231,134,1,231_134,N,,1,0,,28.31134282,-82.44516209,N
